Country,State,State ID,Country ID,Network Speed
Australia,Western Australia,1409,130,606
Australia,South Australia,1700,130,416
Australia,Tasmania,1881,130,238
India,Kerala,1846,147,504
India,Bangalore,1372,147,468
India,Delhi,1829,147,680
India,Hyderabad,1161,147,445
India,Punjab,1149,147,800
India,Pune,1937,147,928
China,Hainan,1692,165,581
China,Gansu,1121,165,963
China,Shichugan,1220,165,330
China,Fujian,1046,165,90
China,Liaonin,1537,165,252
China,Chethua,1661,165,225
USA,California,1936,128,59
USA,Texas,1052,128,279
USA,Florida,1183,128,675
USA,Alaska,1370,128,797
USA,Hawaii,1745,128,512
USA,Virginia,1610,128,154
Canada,Alberta,1108,148,704
Canada,British Columbia,1690,148,416
Canada,New Brunswick,1996,148,430
Canada,Ontario,1752,148,329
Canada,Nova Scotia,1778,148,472
Japan,Hokkaido,1246,165,77
Japan,Tohoku,1252,165,569
Japan,Kanto,1478,165,579
Japan,Chubu,1731,165,475
Japan,Kinki,1564,165,675
Japan,Chugoku,1463,165,507
Australia,New South Wales,1346,130,492
Australia,Victoria,1721,130,737
Australia,Queensland,1586,130,799
Australia,Western Australia,1409,130,63
Australia,South Australia,1700,130,293
Australia,Tasmania,1881,130,427
India,Kerala,1846,147,930
India,Bangalore,1372,147,276
India,Delhi,1829,147,49
India,Hyderabad,1161,147,808
India,Punjab,1149,147,822
India,Pune,1937,147,63
China,Hainan,1692,165,805
China,Gansu,1121,165,116
China,Shichugan,1220,165,567
China,Fujian,1046,165,39
China,Liaonin,1537,165,9
China,Chethua,1661,165,46
USA,California,1936,128,797
USA,Texas,1052,128,946
USA,Florida,1183,128,680
USA,Alaska,1370,128,866
USA,Hawaii,1745,128,134
USA,Virginia,1610,128,734
Canada,Alberta,1108,148,327
Canada,British Columbia,1690,148,549
Canada,New Brunswick,1996,148,667
Canada,Ontario,1752,148,356
Canada,Nova Scotia,1778,148,163
Japan,Hokkaido,1246,165,986
Japan,Tohoku,1252,165,718
Japan,Kanto,1478,165,696
Japan,Chubu,1731,165,267
Japan,Kinki,1564,165,402
Japan,Chugoku,1463,165,695
Australia,New South Wales,1346,130,788
Australia,Victoria,1721,130,71
Australia,Queensland,1586,130,538
Australia,Western Australia,1409,130,39
Australia,South Australia,1700,130,567
Australia,Tasmania,1881,130,325
China,Hainan,1692,165,137
China,Gansu,1121,165,672
China,Shichugan,1220,165,324
China,Fujian,1046,165,112
China,Liaonin,1537,165,195
China,Chethua,1661,165,606
USA,California,1936,128,131
USA,Texas,1052,128,320
USA,Florida,1183,128,457
USA,Alaska,1370,128,879
USA,Hawaii,1745,128,890
USA,Virginia,1610,128,900
Canada,Alberta,1108,148,909
Canada,British Columbia,1690,148,690
Canada,New Brunswick,1996,148,708
Canada,Ontario,1752,148,598
Canada,Nova Scotia,1778,148,61
Japan,Hokkaido,1246,165,215
Japan,Tohoku,1252,165,996
Japan,Kanto,1478,165,640
Japan,Chubu,1731,165,365
Japan,Kinki,1564,165,867
Japan,Chugoku,1463,165,860
Australia,New South Wales,1346,130,492
Australia,Victoria,1721,130,523
Australia,Queensland,1586,130,961
Australia,Western Australia,1409,130,540
Australia,South Australia,1700,130,776
Australia,Tasmania,1881,130,318
India,Kerala,1846,147,452
India,Bangalore,1372,147,290
India,Delhi,1829,147,487
India,Hyderabad,1161,147,497
India,Punjab,1149,147,454
India,Pune,1937,147,800
Japan,Hokkaido,1246,165,995
Japan,Tohoku,1252,165,575
Japan,Kanto,1478,165,108
Japan,Chubu,1731,165,64
Japan,Kinki,1564,165,382
Japan,Chugoku,1463,165,676
Australia,New South Wales,1346,130,552
Australia,Victoria,1721,130,371
Australia,Queensland,1586,130,435
Australia,Western Australia,1409,130,588
Australia,South Australia,1700,130,589
Australia,Tasmania,1881,130,154
India,Kerala,1846,147,898
India,Bangalore,1372,147,377
India,Delhi,1829,147,909
India,Hyderabad,1161,147,865
India,Punjab,1149,147,286
India,Pune,1937,147,888
China,Hainan,1692,165,967
China,Gansu,1121,165,880
China,Shichugan,1220,165,777
China,Fujian,1046,165,184
China,Liaonin,1537,165,248
China,Chethua,1661,165,29
USA,California,1936,128,632
USA,Texas,1052,128,1
USA,Florida,1183,128,212
USA,Alaska,1370,128,168
USA,Hawaii,1745,128,99
USA,Virginia,1610,128,446
Canada,Alberta,1108,148,402
Canada,British Columbia,1690,148,62
Canada,New Brunswick,1996,148,336
Canada,Ontario,1752,148,76
Canada,Nova Scotia,1778,148,828
China,Hainan,1692,165,316
China,Gansu,1121,165,931
China,Shichugan,1220,165,323
China,Fujian,1046,165,902
China,Liaonin,1537,165,850
China,Chethua,1661,165,909
USA,California,1936,128,366
USA,Texas,1052,128,954
USA,Florida,1183,128,894
USA,Alaska,1370,128,174
USA,Hawaii,1745,128,686
USA,Virginia,1610,128,518
Canada,Alberta,1108,148,674
Canada,British Columbia,1690,148,766
Canada,New Brunswick,1996,148,469
Canada,Ontario,1752,148,312
Canada,Nova Scotia,1778,148,316
Japan,Hokkaido,1246,165,787
Japan,Tohoku,1252,165,274
Japan,Kanto,1478,165,672
Japan,Chubu,1731,165,791
Japan,Kinki,1564,165,364
Japan,Chugoku,1463,165,548
Australia,New South Wales,1346,130,552
Australia,Victoria,1721,130,653
Australia,Queensland,1586,130,22
Australia,Western Australia,1409,130,822
Australia,South Australia,1700,130,257
Australia,Tasmania,1881,130,171
India,Kerala,1846,147,984
India,Bangalore,1372,147,249
India,Delhi,1829,147,632
India,Hyderabad,1161,147,156
India,Punjab,1149,147,275
India,Pune,1937,147,379
Australia,New South Wales,1346,130,613
Australia,Victoria,1721,130,350
Australia,Queensland,1586,130,304
Australia,Western Australia,1409,130,40
Australia,South Australia,1700,130,857
Australia,Tasmania,1881,130,275
India,Kerala,1846,147,660
India,Bangalore,1372,147,288
India,Delhi,1829,147,368
India,Hyderabad,1161,147,729
India,Punjab,1149,147,784
India,Pune,1937,147,989
China,Hainan,1692,165,883
China,Gansu,1121,165,498
China,Shichugan,1220,165,393
China,Fujian,1046,165,127
China,Liaonin,1537,165,605
China,Chethua,1661,165,130
USA,California,1936,128,857
USA,Texas,1052,128,802
USA,Florida,1183,128,829
USA,Alaska,1370,128,53
USA,Hawaii,1745,128,218
USA,Virginia,1610,128,50
Canada,Alberta,1108,148,913
Canada,British Columbia,1690,148,411
Canada,New Brunswick,1996,148,978
Canada,Ontario,1752,148,423
Canada,Nova Scotia,1778,148,270
Japan,Hokkaido,1246,165,856
Japan,Tohoku,1252,165,198
Japan,Kanto,1478,165,213
Japan,Chubu,1731,165,772
Japan,Kinki,1564,165,795
Japan,Chugoku,1463,165,145
India,Kerala,1846,147,886
India,Bangalore,1372,147,485
India,Delhi,1829,147,148
India,Hyderabad,1161,147,114
India,Punjab,1149,147,62
India,Pune,1937,147,393
China,Hainan,1692,165,118
China,Gansu,1121,165,690
China,Shichugan,1220,165,682
China,Fujian,1046,165,803
China,Liaonin,1537,165,276
China,Chethua,1661,165,664
USA,California,1936,128,126
USA,Texas,1052,128,829
USA,Florida,1183,128,856
USA,Alaska,1370,128,431
USA,Hawaii,1745,128,505
USA,Virginia,1610,128,539
Canada,Alberta,1108,148,462
Canada,British Columbia,1690,148,689
Canada,New Brunswick,1996,148,276
Canada,Ontario,1752,148,17
Canada,Nova Scotia,1778,148,67
Japan,Hokkaido,1246,165,893
Japan,Tohoku,1252,165,635
Japan,Kanto,1478,165,359
Japan,Chubu,1731,165,278
Japan,Kinki,1564,165,272
Japan,Chugoku,1463,165,403
Australia,New South Wales,1346,130,20
Australia,Victoria,1721,130,312
Australia,Queensland,1586,130,329
Australia,Western Australia,1409,130,615
Australia,South Australia,1700,130,908
Australia,Tasmania,1881,130,679
India,Kerala,1846,147,538
India,Bangalore,1372,147,460
India,Delhi,1829,147,495
India,Hyderabad,1161,147,776
India,Punjab,1149,147,491
India,Pune,1937,147,517
China,Hainan,1692,165,552
China,Gansu,1121,165,563
China,Shichugan,1220,165,635
China,Fujian,1046,165,809
China,Liaonin,1537,165,859
China,Chethua,1661,165,197
USA,California,1936,128,17
USA,Texas,1052,128,995
USA,Florida,1183,128,290
USA,Alaska,1370,128,597
USA,Hawaii,1745,128,514
USA,Virginia,1610,128,997
Canada,Alberta,1108,148,585
Canada,British Columbia,1690,148,617
Canada,New Brunswick,1996,148,724
Canada,Ontario,1752,148,361
Canada,Nova Scotia,1778,148,180
Japan,Hokkaido,1246,165,790
Japan,Tohoku,1252,165,844
Japan,Kanto,1478,165,358
Japan,Chubu,1731,165,901
Japan,Kinki,1564,165,952
Japan,Chugoku,1463,165,363
Australia,New South Wales,1346,130,353
Australia,Victoria,1721,130,795
Australia,Queensland,1586,130,28
Australia,Western Australia,1409,130,216
Australia,South Australia,1700,130,640
Australia,Tasmania,1881,130,919
Canada,Alberta,1108,148,147
Canada,British Columbia,1690,148,9
Canada,New Brunswick,1996,148,403
Canada,Ontario,1752,148,795
Canada,Nova Scotia,1778,148,563
Japan,Hokkaido,1246,165,833
Japan,Tohoku,1252,165,336
Japan,Kanto,1478,165,280
Japan,Chubu,1731,165,175
Japan,Kinki,1564,165,770
Japan,Chugoku,1463,165,870
Australia,New South Wales,1346,130,223
Australia,Victoria,1721,130,761
Australia,Queensland,1586,130,99
Australia,Western Australia,1409,130,367
Australia,South Australia,1700,130,628
Australia,Tasmania,1881,130,841
India,Kerala,1846,147,354
India,Bangalore,1372,147,507
India,Delhi,1829,147,233
India,Hyderabad,1161,147,333
India,Punjab,1149,147,392
India,Pune,1937,147,861
China,Hainan,1692,165,870
China,Gansu,1121,165,511
China,Shichugan,1220,165,517
China,Fujian,1046,165,157
China,Liaonin,1537,165,387
China,Chethua,1661,165,774
USA,California,1936,128,278
USA,Texas,1052,128,871
USA,Florida,1183,128,268
USA,Alaska,1370,128,187
USA,Hawaii,1745,128,263
USA,Virginia,1610,128,755
China,Hainan,1692,165,155
China,Gansu,1121,165,933
China,Shichugan,1220,165,95
China,Fujian,1046,165,366
China,Liaonin,1537,165,869
China,Chethua,1661,165,232
USA,California,1936,128,578
USA,Texas,1052,128,898
USA,Florida,1183,128,76
USA,Alaska,1370,128,859
USA,Hawaii,1745,128,522
USA,Virginia,1610,128,639
Canada,Alberta,1108,148,239
Canada,British Columbia,1690,148,210
Canada,New Brunswick,1996,148,1
Canada,Ontario,1752,148,91
Canada,Nova Scotia,1778,148,440
Japan,Hokkaido,1246,165,758
Japan,Tohoku,1252,165,639
Japan,Kanto,1478,165,716
Japan,Chubu,1731,165,148
Japan,Kinki,1564,165,647
Japan,Chugoku,1463,165,365
Australia,New South Wales,1346,130,606
Australia,Victoria,1721,130,828
Australia,Queensland,1586,130,221
Australia,Western Australia,1409,130,600
Australia,South Australia,1700,130,259
Australia,Tasmania,1881,130,14
India,Kerala,1846,147,158
India,Bangalore,1372,147,92
India,Delhi,1829,147,124
India,Hyderabad,1161,147,328
India,Punjab,1149,147,968
India,Pune,1937,147,781
India,Kerala,1846,147,117
India,Bangalore,1372,147,627
India,Delhi,1829,147,798
India,Hyderabad,1161,147,576
India,Punjab,1149,147,363
India,Pune,1937,147,281
China,Hainan,1692,165,748
China,Gansu,1121,165,526
China,Shichugan,1220,165,454
China,Fujian,1046,165,116
China,Liaonin,1537,165,262
China,Chethua,1661,165,845
USA,California,1936,128,552
USA,Texas,1052,128,966
USA,Florida,1183,128,935
USA,Alaska,1370,128,520
USA,Hawaii,1745,128,564
USA,Virginia,1610,128,962
Canada,Alberta,1108,148,355
Canada,British Columbia,1690,148,683
Canada,New Brunswick,1996,148,336
Canada,Ontario,1752,148,765
Canada,Nova Scotia,1778,148,143
Japan,Hokkaido,1246,165,575
Japan,Tohoku,1252,165,978
Japan,Kanto,1478,165,652
Japan,Chubu,1731,165,4
Japan,Kinki,1564,165,817
Japan,Chugoku,1463,165,121
Australia,New South Wales,1346,130,561
Australia,Victoria,1721,130,169
Australia,Queensland,1586,130,170
Australia,Western Australia,1409,130,281
Australia,South Australia,1700,130,619
Australia,Tasmania,1881,130,104
China,Hainan,1692,165,436
China,Gansu,1121,165,879
China,Shichugan,1220,165,176
China,Fujian,1046,165,13
China,Liaonin,1537,165,524
China,Chethua,1661,165,8
USA,California,1936,128,34
USA,Texas,1052,128,784
USA,Florida,1183,128,566
USA,Alaska,1370,128,535
USA,Hawaii,1745,128,15
USA,Virginia,1610,128,183
Canada,Alberta,1108,148,308
Canada,British Columbia,1690,148,180
Canada,New Brunswick,1996,148,818
Canada,Ontario,1752,148,972
Canada,Nova Scotia,1778,148,287
Japan,Hokkaido,1246,165,836
Japan,Tohoku,1252,165,746
Japan,Kanto,1478,165,299
Japan,Chubu,1731,165,709
Japan,Kinki,1564,165,545
Japan,Chugoku,1463,165,155
Australia,New South Wales,1346,130,555
Australia,Victoria,1721,130,111
Australia,Queensland,1586,130,633
Australia,Western Australia,1409,130,452
Australia,South Australia,1700,130,120
Australia,Tasmania,1881,130,736
India,Kerala,1846,147,404
India,Bangalore,1372,147,139
India,Delhi,1829,147,169
India,Hyderabad,1161,147,700
India,Punjab,1149,147,76
India,Pune,1937,147,161
India,Kerala,1846,147,894
India,Bangalore,1372,147,375
India,Delhi,1829,147,250
India,Hyderabad,1161,147,280
India,Punjab,1149,147,880
India,Pune,1937,147,208
China,Hainan,1692,165,105
China,Gansu,1121,165,831
China,Shichugan,1220,165,444
China,Fujian,1046,165,755
China,Liaonin,1537,165,979
China,Chethua,1661,165,300
USA,California,1936,128,140
USA,Texas,1052,128,63
USA,Florida,1183,128,278
USA,Alaska,1370,128,28
USA,Hawaii,1745,128,647
USA,Virginia,1610,128,491
Canada,Alberta,1108,148,163
Canada,British Columbia,1690,148,841
Canada,New Brunswick,1996,148,517
Canada,Ontario,1752,148,701
Canada,Nova Scotia,1778,148,268
Japan,Hokkaido,1246,165,561
Japan,Tohoku,1252,165,373
Japan,Kanto,1478,165,304
Japan,Chubu,1731,165,926
Japan,Kinki,1564,165,618
Japan,Chugoku,1463,165,757
Australia,New South Wales,1346,130,47
Australia,Victoria,1721,130,759
Australia,Queensland,1586,130,395
Australia,Western Australia,1409,130,513
Australia,South Australia,1700,130,116
Australia,Tasmania,1881,130,44
Canada,Alberta,1108,148,79
Canada,British Columbia,1690,148,33
Canada,New Brunswick,1996,148,126
Canada,Ontario,1752,148,418
Canada,Nova Scotia,1778,148,273
Japan,Hokkaido,1246,165,553
Japan,Tohoku,1252,165,58
Japan,Kanto,1478,165,32
Japan,Chubu,1731,165,678
Japan,Kinki,1564,165,228
Japan,Chugoku,1463,165,391
Australia,New South Wales,1346,130,490
Australia,Victoria,1721,130,727
Australia,Queensland,1586,130,843
Australia,Western Australia,1409,130,687
Australia,South Australia,1700,130,393
Australia,Tasmania,1881,130,392
India,Kerala,1846,147,481
India,Bangalore,1372,147,158
India,Delhi,1829,147,798
India,Hyderabad,1161,147,993
India,Punjab,1149,147,271
India,Pune,1937,147,80
China,Hainan,1692,165,888
China,Gansu,1121,165,569
China,Shichugan,1220,165,28
China,Fujian,1046,165,260
China,Liaonin,1537,165,843
China,Chethua,1661,165,715
USA,California,1936,128,334
USA,Texas,1052,128,938
USA,Florida,1183,128,787
USA,Alaska,1370,128,880
USA,Hawaii,1745,128,938
USA,Virginia,1610,128,621
Canada,Alberta,1108,148,828
Canada,British Columbia,1690,148,131
Canada,New Brunswick,1996,148,147
Canada,Ontario,1752,148,582
Canada,Nova Scotia,1778,148,812
Japan,Hokkaido,1246,165,134
Japan,Tohoku,1252,165,519
Japan,Kanto,1478,165,538
Japan,Chubu,1731,165,359
Japan,Kinki,1564,165,373
Japan,Chugoku,1463,165,88
Australia,New South Wales,1346,130,203
Australia,Victoria,1721,130,969
Australia,Queensland,1586,130,717
Australia,Western Australia,1409,130,10
Australia,South Australia,1700,130,314
Australia,Tasmania,1881,130,706
India,Kerala,1846,147,211
India,Bangalore,1372,147,57
India,Delhi,1829,147,470
India,Hyderabad,1161,147,784
India,Punjab,1149,147,758
India,Pune,1937,147,960
China,Hainan,1692,165,624
China,Gansu,1121,165,964
China,Shichugan,1220,165,402
China,Fujian,1046,165,67
China,Liaonin,1537,165,251
China,Chethua,1661,165,526
USA,California,1936,128,959
USA,Texas,1052,128,264
USA,Florida,1183,128,479
USA,Alaska,1370,128,656
USA,Hawaii,1745,128,494
USA,Virginia,1610,128,426
China,Hainan,1692,165,186
China,Gansu,1121,165,652
China,Shichugan,1220,165,479
China,Fujian,1046,165,399
China,Liaonin,1537,165,678
China,Chethua,1661,165,241
USA,California,1936,128,118
USA,Texas,1052,128,174
USA,Florida,1183,128,705
USA,Alaska,1370,128,683
USA,Hawaii,1745,128,384
USA,Virginia,1610,128,142
Canada,Alberta,1108,148,798
Canada,British Columbia,1690,148,189
Canada,New Brunswick,1996,148,390
Canada,Ontario,1752,148,661
Canada,Nova Scotia,1778,148,809
Japan,Hokkaido,1246,165,867
Japan,Tohoku,1252,165,76
Japan,Kanto,1478,165,91
Japan,Chubu,1731,165,594
Japan,Kinki,1564,165,185
Japan,Chugoku,1463,165,128
Australia,New South Wales,1346,130,71
Australia,Victoria,1721,130,182
Australia,Queensland,1586,130,800
Australia,Western Australia,1409,130,51
Australia,South Australia,1700,130,32
Australia,Tasmania,1881,130,696
India,Kerala,1846,147,206
India,Bangalore,1372,147,629
India,Delhi,1829,147,972
India,Hyderabad,1161,147,9
India,Punjab,1149,147,573
India,Pune,1937,147,627
India,Kerala,1846,147,483
India,Bangalore,1372,147,354
India,Delhi,1829,147,975
India,Hyderabad,1161,147,927
India,Punjab,1149,147,318
India,Pune,1937,147,19
China,Hainan,1692,165,486
China,Gansu,1121,165,176
China,Shichugan,1220,165,740
China,Fujian,1046,165,630
China,Liaonin,1537,165,97
China,Chethua,1661,165,969
USA,California,1936,128,905
USA,Texas,1052,128,116
USA,Florida,1183,128,907
USA,Alaska,1370,128,645
USA,Hawaii,1745,128,779
USA,Virginia,1610,128,686
Canada,Alberta,1108,148,969
Canada,British Columbia,1690,148,272
Canada,New Brunswick,1996,148,91
Canada,Ontario,1752,148,988
Canada,Nova Scotia,1778,148,771
Japan,Hokkaido,1246,165,500
Japan,Tohoku,1252,165,165
Japan,Kanto,1478,165,766
Japan,Chubu,1731,165,529
Japan,Kinki,1564,165,279
Japan,Chugoku,1463,165,527
Australia,New South Wales,1346,130,107
Australia,Victoria,1721,130,266
Australia,Queensland,1586,130,555
Australia,Western Australia,1409,130,324
Australia,South Australia,1700,130,872
Australia,Tasmania,1881,130,402
China,Hainan,1692,165,565
China,Gansu,1121,165,562
China,Shichugan,1220,165,737
China,Fujian,1046,165,711
China,Liaonin,1537,165,553
China,Chethua,1661,165,913
USA,California,1936,128,783
USA,Texas,1052,128,102
USA,Florida,1183,128,318
USA,Alaska,1370,128,829
USA,Hawaii,1745,128,956
USA,Virginia,1610,128,958
Canada,Alberta,1108,148,282
Canada,British Columbia,1690,148,352
Canada,New Brunswick,1996,148,614
Canada,Ontario,1752,148,948
Canada,Nova Scotia,1778,148,377
Japan,Hokkaido,1246,165,28
Japan,Tohoku,1252,165,200
Japan,Kanto,1478,165,232
Japan,Chubu,1731,165,207
Japan,Kinki,1564,165,548
Japan,Chugoku,1463,165,476
Australia,New South Wales,1346,130,196
Australia,Victoria,1721,130,274
Australia,Queensland,1586,130,949
Australia,Western Australia,1409,130,429
Australia,South Australia,1700,130,739
Australia,Tasmania,1881,130,840
India,Kerala,1846,147,962
India,Bangalore,1372,147,368
India,Delhi,1829,147,53
India,Hyderabad,1161,147,7
India,Punjab,1149,147,517
India,Pune,1937,147,876
India,Kerala,1846,147,644
India,Bangalore,1372,147,112
India,Delhi,1829,147,617
India,Hyderabad,1161,147,300
India,Punjab,1149,147,531
India,Pune,1937,147,88
China,Hainan,1692,165,89
China,Gansu,1121,165,381
China,Shichugan,1220,165,198
China,Fujian,1046,165,33
China,Liaonin,1537,165,608
China,Chethua,1661,165,844
USA,California,1936,128,566
USA,Texas,1052,128,686
USA,Florida,1183,128,587
USA,Alaska,1370,128,997
USA,Hawaii,1745,128,100
USA,Virginia,1610,128,544
Canada,Alberta,1108,148,308
Canada,British Columbia,1690,148,724
Canada,New Brunswick,1996,148,344
Canada,Ontario,1752,148,252
Canada,Nova Scotia,1778,148,825
Japan,Hokkaido,1246,165,843
Japan,Tohoku,1252,165,985
Japan,Kanto,1478,165,103
Japan,Chubu,1731,165,998
Japan,Kinki,1564,165,630
Japan,Chugoku,1463,165,647
Australia,New South Wales,1346,130,846
Australia,Victoria,1721,130,110
Australia,Queensland,1586,130,430
Australia,Western Australia,1409,130,777
Australia,South Australia,1700,130,119
Australia,Tasmania,1881,130,325
India,Kerala,1846,147,600
India,Bangalore,1372,147,503
India,Delhi,1829,147,75
India,Hyderabad,1161,147,972
India,Punjab,1149,147,686
India,Pune,1937,147,795
China,Hainan,1692,165,540
China,Gansu,1121,165,816
China,Shichugan,1220,165,583
China,Fujian,1046,165,524
China,Liaonin,1537,165,557
China,Chethua,1661,165,782
USA,California,1936,128,187
USA,Texas,1052,128,698
USA,Florida,1183,128,202
USA,Alaska,1370,128,787
USA,Hawaii,1745,128,332
USA,Virginia,1610,128,344
Canada,Alberta,1108,148,238
Canada,British Columbia,1690,148,485
Canada,New Brunswick,1996,148,444
Canada,Ontario,1752,148,84
Canada,Nova Scotia,1778,148,397
Japan,Hokkaido,1246,165,896
Japan,Tohoku,1252,165,918
Japan,Kanto,1478,165,106
Japan,Chubu,1731,165,26
Japan,Kinki,1564,165,254
Japan,Chugoku,1463,165,973
Australia,New South Wales,1346,130,330
Australia,Victoria,1721,130,939
Australia,Queensland,1586,130,933
Australia,Western Australia,1409,130,124
Australia,South Australia,1700,130,361
Australia,Tasmania,1881,130,727
China,Hainan,1692,165,464
China,Gansu,1121,165,775
China,Shichugan,1220,165,357
China,Fujian,1046,165,498
China,Liaonin,1537,165,941
China,Chethua,1661,165,529
USA,California,1936,128,604
USA,Texas,1052,128,591
USA,Florida,1183,128,631
USA,Alaska,1370,128,333
USA,Hawaii,1745,128,6
USA,Virginia,1610,128,779
Canada,Alberta,1108,148,74
Canada,British Columbia,1690,148,908
Canada,New Brunswick,1996,148,419
Canada,Ontario,1752,148,459
Canada,Nova Scotia,1778,148,373
Japan,Hokkaido,1246,165,939
Japan,Tohoku,1252,165,526
Japan,Kanto,1478,165,125
Japan,Chubu,1731,165,176
Japan,Kinki,1564,165,96
Japan,Chugoku,1463,165,850
Australia,New South Wales,1346,130,412
Australia,Victoria,1721,130,677
Australia,Queensland,1586,130,147
Australia,Western Australia,1409,130,614
Australia,South Australia,1700,130,343
Australia,Tasmania,1881,130,223
India,Kerala,1846,147,525
India,Bangalore,1372,147,811
India,Delhi,1829,147,864
India,Hyderabad,1161,147,585
India,Punjab,1149,147,150
India,Pune,1937,147,847
India,Kerala,1846,147,452
India,Bangalore,1372,147,624
India,Delhi,1829,147,139
India,Hyderabad,1161,147,575
India,Punjab,1149,147,869
India,Pune,1937,147,382
China,Hainan,1692,165,512
China,Gansu,1121,165,110
China,Shichugan,1220,165,613
China,Fujian,1046,165,746
China,Liaonin,1537,165,425
China,Chethua,1661,165,762
USA,California,1936,128,656
USA,Texas,1052,128,797
USA,Florida,1183,128,619
USA,Alaska,1370,128,748
USA,Hawaii,1745,128,376
USA,Virginia,1610,128,875
Canada,Alberta,1108,148,551
Canada,British Columbia,1690,148,292
Canada,New Brunswick,1996,148,901
Canada,Ontario,1752,148,845
Canada,Nova Scotia,1778,148,157
Japan,Hokkaido,1246,165,246
Japan,Tohoku,1252,165,708
Japan,Kanto,1478,165,523
Japan,Chubu,1731,165,729
Japan,Kinki,1564,165,794
Japan,Chugoku,1463,165,567
Australia,New South Wales,1346,130,826
Australia,Victoria,1721,130,31
Australia,Queensland,1586,130,160
Australia,Western Australia,1409,130,282
Australia,South Australia,1700,130,951
Australia,Tasmania,1881,130,728
India,Kerala,1846,147,13
India,Bangalore,1372,147,333
India,Delhi,1829,147,430
India,Hyderabad,1161,147,337
India,Punjab,1149,147,163
India,Pune,1937,147,780
China,Hainan,1692,165,765
China,Gansu,1121,165,436
China,Shichugan,1220,165,5
China,Fujian,1046,165,388
China,Liaonin,1537,165,558
China,Chethua,1661,165,247
USA,California,1936,128,483
USA,Texas,1052,128,194
USA,Florida,1183,128,574
USA,Alaska,1370,128,354
USA,Hawaii,1745,128,198
USA,Virginia,1610,128,598
Canada,Alberta,1108,148,349
Canada,British Columbia,1690,148,559
Canada,New Brunswick,1996,148,159
Canada,Ontario,1752,148,944
Canada,Nova Scotia,1778,148,977
Japan,Hokkaido,1246,165,903
Japan,Tohoku,1252,165,8
Japan,Kanto,1478,165,242
Japan,Chubu,1731,165,547
Japan,Kinki,1564,165,1
Japan,Chugoku,1463,165,219
Australia,New South Wales,1346,130,751
Australia,Victoria,1721,130,31
Australia,Queensland,1586,130,413
Australia,Western Australia,1409,130,768
Australia,South Australia,1700,130,645
Australia,Tasmania,1881,130,561
India,Kerala,1846,147,749
India,Bangalore,1372,147,205
India,Delhi,1829,147,880
India,Hyderabad,1161,147,266
India,Punjab,1149,147,241
India,Pune,1937,147,213
China,Hainan,1692,165,605
China,Gansu,1121,165,941
China,Shichugan,1220,165,122
China,Fujian,1046,165,116
China,Liaonin,1537,165,489
China,Chethua,1661,165,228
USA,California,1936,128,96
USA,Texas,1052,128,742
USA,Florida,1183,128,344
USA,Alaska,1370,128,951
USA,Hawaii,1745,128,641
USA,Virginia,1610,128,516
Canada,Alberta,1108,148,156
Canada,British Columbia,1690,148,277
Canada,New Brunswick,1996,148,324
Canada,Ontario,1752,148,390
Canada,Nova Scotia,1778,148,729
Japan,Hokkaido,1246,165,799
Japan,Tohoku,1252,165,778
Japan,Kanto,1478,165,629
Japan,Chubu,1731,165,149
Japan,Kinki,1564,165,360
Japan,Chugoku,1463,165,0
Australia,New South Wales,1346,130,40
Australia,Victoria,1721,130,317
Australia,Queensland,1586,130,965
Australia,Western Australia,1409,130,597
Australia,South Australia,1700,130,208
Australia,Tasmania,1881,130,137
India,Kerala,1846,147,18
India,Bangalore,1372,147,168
India,Delhi,1829,147,841
India,Hyderabad,1161,147,770
India,Punjab,1149,147,537
India,Pune,1937,147,646
China,Hainan,1692,165,349
China,Gansu,1121,165,933
China,Shichugan,1220,165,207
China,Fujian,1046,165,931
China,Liaonin,1537,165,830
China,Chethua,1661,165,1000
USA,California,1936,128,365
USA,Texas,1052,128,466
USA,Florida,1183,128,771
USA,Alaska,1370,128,323
USA,Hawaii,1745,128,311
USA,Virginia,1610,128,517
Canada,Alberta,1108,148,287
Canada,British Columbia,1690,148,410
Canada,New Brunswick,1996,148,461
Canada,Ontario,1752,148,790
Canada,Nova Scotia,1778,148,263
Japan,Hokkaido,1246,165,266
Japan,Tohoku,1252,165,491
Japan,Kanto,1478,165,532
Japan,Chubu,1731,165,544
Japan,Kinki,1564,165,177
Japan,Chugoku,1463,165,331
Australia,New South Wales,1346,130,699
Australia,Victoria,1721,130,576
Australia,Queensland,1586,130,311
Australia,Western Australia,1409,130,211
Australia,South Australia,1700,130,478
Australia,Tasmania,1881,130,183
Canada,Alberta,1108,148,621
Canada,British Columbia,1690,148,156
Canada,New Brunswick,1996,148,702
Canada,Ontario,1752,148,426
Canada,Nova Scotia,1778,148,817
Japan,Hokkaido,1246,165,879
Japan,Tohoku,1252,165,4
Japan,Kanto,1478,165,181
Japan,Chubu,1731,165,945
Japan,Kinki,1564,165,182
Japan,Chugoku,1463,165,833
Australia,New South Wales,1346,130,672
Australia,Victoria,1721,130,766
Australia,Queensland,1586,130,605
Australia,Western Australia,1409,130,139
Australia,South Australia,1700,130,931
Australia,Tasmania,1881,130,215
India,Kerala,1846,147,289
India,Bangalore,1372,147,873
India,Delhi,1829,147,955
India,Hyderabad,1161,147,741
